"","GEOID","county","state","Tmean_attr_number","Tmean_total_Rt","Tmean_attr_percent","Tmean_attr_percent_low","Tmean_attr_percent_high","AH_attr_number","AH_total_Rt","AH_attr_percent","AH_attr_percent_low","AH_attr_percent_high","UV_attr_number","UV_total_Rt","UV_attr_percent","UV_attr_percent_low","UV_attr_percent_high"
"22","1037","Coosa County","Alabama",14.3312606584986,378.35,3.78783154711209,1.66413865490876,5.86441212456887,31.1217685755585,378.35,8.22565576200834,5.99582556196752,10.6067966368743,17.1631008546427,378.35,4.53630259142135,2.0843553246478,6.89094136137841
"23","1039","Covington County","Alabama",16.8511029309524,448.82,3.75453476470577,1.59814364016924,5.85462523431674,33.7396404060133,448.82,7.51741018805163,5.27537503673117,9.51577858824338,20.3679030529689,448.82,4.5381005866425,1.95363139053433,6.92248552219079
"24","1041","Crenshaw County","Alabama",15.7208184701097,416.37,3.77568472034721,1.65036003756361,5.89150805356053,34.0772382509639,416.37,8.18436444771811,5.72442981231011,10.4774881035985,19.1563884743944,416.37,4.60080900986968,1.88824280332293,6.90443234685568
"25","1043","Cullman County","Alabama",17.9442520782967,458.21,3.9161633483112,1.67903954235663,6.21926424756837,39.2796675701262,458.21,8.5724160472548,6.0721506131427,11.1308966969506,21.5767955734663,458.21,4.70893161944661,2.05281005750527,7.2012008210006
"26","1045","Dale County","Alabama",22.8341960396629,633.78,3.60285841138296,1.78233338526482,5.41349011866072,48.2926066797002,633.78,7.61977447690054,5.40771924152672,9.86406069414047,29.0847044958871,633.78,4.5890852497534,2.28975126906684,6.96305431319854
"27","1047","Dallas County","Alabama",16.3887366629815,459.78,3.56447358801632,1.60109731590938,5.3201506422556,36.2882398523721,459.78,7.89252247865765,5.41149149868005,10.2926564869557,20.6916470340512,459.78,4.50033647267197,2.3578806484632,6.91121809406721
"28","1049","DeKalb County","Alabama",19.4481319371473,476.94,4.07768942364811,1.54268822630249,6.3953968082677,42.4697095468282,476.94,8.9046231280304,6.4190130104061,11.3712037060479,22.2673885777787,476.94,4.66880290556016,2.13981174401813,7.13917719544803
"29","1051","Elmore County","Alabama",16.4412410877515,442.05,3.71931706543412,1.75312772397011,5.56082021838477,35.2678968734461,442.05,7.9782596705002,5.66077076208504,10.2539055489639,19.9716276445267,442.05,4.51795671180335,2.07354076093324,6.81552624842255
"30","1053","Escambia County","Alabama",17.1325144589657,485.31,3.53022077825836,1.78495880492906,5.37140064751339,33.1457660731576,485.31,6.82981312422113,4.71056804004627,8.82217963168097,21.6948276848145,485.31,4.47030304028651,2.04449700429204,6.86388507030561
"31","1055","Etowah County","Alabama",20.1062295546889,507.87,3.95893231627954,1.73552926662499,6.43265909169469,44.4153266991203,507.87,8.74541254634459,6.13619324567114,11.3201872870046,23.6653349687105,507.87,4.65972295443923,2.08574339344053,7.06110941216947
"32","1057","Fayette County","Alabama",16.0370881127737,414.38,3.87014047800901,1.67578645564247,6.01571443033741,33.4326730137085,414.38,8.06811936235063,5.51048040949044,10.3714933118712,18.7078124880042,414.38,4.5146514040263,2.08100836059974,6.90061737559322
"33","1059","Franklin County","Alabama",19.754700219885,508.89,3.88191951500029,1.32824813951787,6.06077781169177,42.2060320061255,508.89,8.29374363931803,5.94927484865164,10.7010849442361,23.3443935347214,508.89,4.58731622447316,2.22494192764884,6.91280446201847
"34","1061","Geneva County","Alabama",16.1881531313348,445.12,3.63680650865718,1.729913565676,5.33996346822301,31.6310492354802,445.12,7.10618467727358,5.11583951992946,8.9985164908992,19.4649609935303,445.12,4.37296931019283,2.20055296067785,6.61158577151257
"35","1063","Greene County","Alabama",11.6068083939946,317.35,3.65741559602792,1.80963761949886,5.49418021609951,22.8680573338511,317.35,7.20594212505155,5.00015833306107,9.27705636714018,14.1417888336492,317.35,4.45621201627516,2.16391924585375,6.71537930635786
"36","1065","Hale County","Alabama",16.8651510043423,455.5,3.70255784947142,1.58871175183109,5.67105632413994,34.7606073341749,455.5,7.63130786699779,5.30833696027311,9.80681731973764,20.5267543624456,455.5,4.50642247254568,2.02048901260078,6.99208407253315
"37","1067","Henry County","Alabama",15.2082488260639,448.07,3.39416805991561,1.73961548284891,4.88982104676997,32.0115282311727,448.07,7.14431410966427,5.24666710157627,9.27990381634787,19.5700811277501,448.07,4.36763923667064,1.97638334526197,6.76444659996818
"38","1069","Houston County","Alabama",15.9902570073198,447.81,3.57076818456929,1.71119393781125,5.30525483289938,32.353390726564,447.81,7.22480309206225,5.21854988567576,9.29001100433642,19.6031712564435,447.81,4.37756442608328,2.08612338744446,6.71202804191591
"39","1071","Jackson County","Alabama",18.1053425037891,445.32,4.06569264883433,1.47644134313913,6.47154715703376,38.442615376228,445.32,8.63258227257433,6.00823343583981,11.1811572797772,20.5280835108686,445.32,4.60973760685992,1.95394559956234,6.97765124155994
"40","1073","Jefferson County","Alabama",15.366075415636,396.48,3.87562434817291,1.79676262199044,6.1056868673489,33.0740329188005,396.48,8.34191710018172,5.80075725908968,10.6812400392777,18.0737583505306,396.48,4.55855487049299,2.13282654246046,6.8164674221557
"41","1075","Lamar County","Alabama",14.8942011549677,391.84,3.80109257731923,1.51933663611977,5.83367293966744,30.4283339103963,391.84,7.76549967088514,5.38293152606285,9.98668196255285,17.378560335809,391.84,4.43511645973076,2.14102596916447,6.76733359107219
"42","1077","Lauderdale County","Alabama",18.1223950595119,461.51,3.92676107982749,1.44206769908075,6.21658279944565,39.1457927315076,461.51,8.48211148870178,5.94943217278302,10.8965366740698,21.0376950842882,461.51,4.55844837257875,2.27308851244193,6.9352605246905
"43","1079","Lawrence County","Alabama",17.7503382773416,452.69,3.92108027068007,1.62241875867587,6.3024354817217,38.0331844948435,452.69,8.40159590334301,5.85874371268089,10.9349157646119,20.3707654435749,452.69,4.49993714099603,2.0799830152821,6.77694118027604
"44","1081","Lee County","Alabama",15.6769323285547,424.61,3.69207798416305,1.59046486208519,5.80259702560499,35.0687450363259,424.61,8.2590483117039,5.7198618186402,10.6592090104077,19.0833413358512,424.61,4.49432216289093,2.18095067810536,6.76034905842473
"45","1083","Limestone County","Alabama",18.9188705800162,473.08,3.99908484400445,1.58240771643361,6.16841130849019,40.3199447451475,473.08,8.52285971614685,6.03959155181381,11.1137337293655,21.458572666729,473.08,4.53592894790078,2.05977626565767,6.93335643352636
"46","1085","Lowndes County","Alabama",17.0964684444448,480.81,3.55576390766515,1.78643986201087,5.49100045436826,37.6483567167115,480.81,7.83019419660812,5.39602936890234,10.2031176348372,21.6834106257115,480.81,4.50976698190794,2.24605281060424,6.67366148602579
"47","1087","Macon County","Alabama",18.1620191779087,493.83,3.67778773624702,1.61500517835881,5.67220810921247,41.9356781207175,493.83,8.49192599087085,6.19352485886476,10.8552980614006,22.7474281369083,493.83,4.60632771133959,2.2314346605476,7.09223563955274
"48","1089","Madison County","Alabama",15.3320903280859,384.71,3.98536308598319,1.59390502023979,6.35510639176175,32.7045240036515,384.71,8.50108497404579,5.97158323230052,11.0518568453778,17.4339238947379,384.71,4.53170541310023,1.98615221142365,6.89998313498989
"49","1091","Marengo County","Alabama",17.0345067100366,462.33,3.68449088530629,1.69695317509145,5.78627958447723,35.6181725656911,462.33,7.70405826264598,5.41880191252138,9.73016050526529,21.0844032755944,462.33,4.56046617688543,2.11259710104043,6.90850672147896
"50","1093","Marion County","Alabama",16.1745270544323,424.43,3.81088213708558,1.66599072480825,5.90164274719744,32.5180435925889,424.43,7.66157990542348,5.26882711066278,9.90807773022232,18.9650281087544,424.43,4.46835240410771,1.98716324131477,6.89985187501148
"51","1095","Marshall County","Alabama",29.9822717285497,742.57,4.03763574188961,1.3417713859678,6.67851122180251,67.333571127738,742.57,9.06763956633556,6.5316342780891,11.7524733606357,35.7385772239706,742.57,4.81282265967796,2.08414490325617,7.36763265978763
"52","1097","Mobile County","Alabama",15.0201036934169,413.35,3.63374953270036,1.80472027303065,5.48058363220288,25.738453565122,413.35,6.22679413695947,4.56742077307272,8.01460005186801,18.8777051454579,413.35,4.56700257541017,2.13047707922883,6.77689421550319
"53","1099","Monroe County","Alabama",14.3917404115744,400.84,3.59039527282068,1.70113336715858,5.51542421213309,31.3034911866564,400.84,7.80947290356661,5.3115776369497,9.90407708010854,18.1340378705206,400.84,4.52400904862804,2.12490494121726,6.92516253402151
"54","11001","District of Columbia","District of Columbia",15.2114423774556,390.81,3.89228586204436,1.25905304809784,6.49726740950501,34.827935563507,390.81,8.91173090849952,6.05088089316114,11.4276632948324,18.4439118646201,390.81,4.71940632650651,1.96101877481681,7.27097464385077
"55","1101","Montgomery County","Alabama",16.6119604670002,446.61,3.71956751237101,1.79438154834698,5.7197804459708,36.5606813222421,446.61,8.18626571779451,5.86177919931913,10.4782072949903,20.1458345670095,446.61,4.51083374017813,2.05829409386151,6.96192760335763
"56","1103","Morgan County","Alabama",17.2366149038839,432.43,3.98598961771475,1.55731866678186,6.35062850814111,37.4726069440021,432.43,8.66558909973916,6.02408446003947,11.1635567934858,19.914860204183,432.43,4.60533732723979,2.04268002654991,6.89155347468188
"57","1105","Perry County","Alabama",14.1845322854784,400.32,3.54329843262349,1.60542723319639,5.43996607290064,30.4764885835697,400.32,7.61303172051601,5.45734307521437,9.82008104539843,17.861849187402,400.32,4.4618927826244,2.21954842673814,6.71383480164772
"58","1107","Pickens County","Alabama",15.2450976057806,403.51,3.77812138628055,1.66625575072327,5.81570479005006,31.529656513862,403.51,7.81384761563826,5.46401031151406,10.133711367243,18.2448812705442,403.51,4.52154377104513,2.20457488892897,7.03918436865311
"59","1109","Pike County","Alabama",19.7515070686429,528.83,3.73494451310306,1.49140849293632,5.60946316785074,43.0159551044333,528.83,8.13417451816903,5.70779595980827,10.5398455353439,24.1049723981201,528.83,4.55817037575783,2.16495133536678,7.00422459090648
"60","1111","Randolph County","Alabama",22.0848124436219,564.41,3.91290240137876,1.62104105391581,6.07830446489162,48.9051343598507,564.41,8.66482421641195,6.03109699681782,11.2036946075506,26.9075952039488,564.41,4.76738456156851,2.35644069143838,7.32465007682447
"61","1113","Russell County","Alabama",16.0831534163263,443.22,3.62870660537122,1.77394018462057,5.55580787857304,36.6769363863974,443.22,8.27510861116318,5.99925064615372,10.7535997104451,20.1985926172225,443.22,4.55723853102804,2.05500103724942,6.79026462545132
"62","1115","St. Clair County","Alabama",19.2971623302117,497.96,3.87524345935652,1.59565960074363,6.21767064403862,42.8552894034427,497.96,8.60617105860766,6.03607755907764,10.9964695987981,23.3206989083657,497.96,4.6832474311924,2.02105547001705,7.19855828727356
"63","1117","Shelby County","Alabama",17.2631612968325,453.02,3.81068414128129,1.65496681228857,5.76768743302414,37.3237769014563,453.02,8.23888060161941,5.67593251417038,10.7036002047415,20.5394831362842,453.02,4.53390206531371,2.19369138366099,6.82831162916967
"64","1119","Sumter County","Alabama",12.3528838919589,329.66,3.74715885820509,1.48419627949951,5.95854840899618,24.8423976951266,329.66,7.53576342144226,5.31433504161654,9.68797822681036,14.7831979724364,329.66,4.48437722879221,2.03866409976127,6.8202282432939
"65","1121","Talladega County","Alabama",17.9348896476195,456.16,3.93171028753496,1.53496874390274,6.04022803399797,38.5400234129583,456.16,8.44879503090106,5.66390226964801,10.9503570892217,20.9546642949693,456.16,4.59370928949696,2.19144295304267,6.98548985380495
"66","1123","Tallapoosa County","Alabama",16.3339882660727,442.9,3.68796303140048,1.65955078783921,5.824021347224,34.8261192483719,442.9,7.86320145594308,5.73017433082846,9.98419354602803,20.0687630894819,442.9,4.53121767655947,2.17850872361143,6.69659613870629
"67","1125","Tuscaloosa County","Alabama",19.9865868611449,521.45,3.83288653967684,1.53501654533886,6.23019285394639,43.9539878826041,521.45,8.4291855178069,5.82311387043097,10.9415336065823,23.8364464694239,521.45,4.57118543857011,1.97429916332565,7.07501078197955
"68","1127","Walker County","Alabama",15.7105589915871,417.64,3.76174671764849,1.67812189397679,6.03518275625434,33.3327681275946,417.64,7.98122022018835,5.62592761521559,10.3501343300819,19.2216258554749,417.64,4.60243890802483,2.13837086522465,6.85218336553686
"69","1129","Washington County","Alabama",12.0563927683292,345.45,3.49005435470522,1.61648000904419,5.41036699505774,22.0317252233039,345.45,6.37768858685885,4.41734579737617,8.06508090976325,15.4033277805598,345.45,4.45891671169772,1.96129372183293,6.6249542773046
"70","1131","Wilcox County","Alabama",14.5647679464612,426.44,3.41543193566766,1.66208431539392,5.18810330568575,32.5023728568016,426.44,7.62179271569308,5.42074604449079,9.79027364146814,19.1126524486167,426.44,4.48190893176455,2.29898190498274,6.74293173325878
"71","1133","Winston County","Alabama",16.7444772469759,426.65,3.92464016101627,1.57333830184853,6.14261873299589,35.7843917318343,426.65,8.38729444083777,5.84030470665622,10.9043525990366,19.2355370408075,426.65,4.50850510742002,2.30660849945932,6.7916908162495
"72","12001","Alachua County","Florida",14.212905666709,435.1,3.26658369724409,1.80132424457473,4.79213314552601,25.132872201366,435.1,5.77634387528523,4.05896619705879,7.4023330618798,20.3256088575447,435.1,4.67147985693971,2.34926440647056,7.16073285982675
"73","12003","Baker County","Florida",12.6542781429372,372.06,3.40113910200967,1.7184678969735,5.18544591773669,23.300326024334,372.06,6.26251841754932,4.36887540463441,8.03312526264348,16.6192133513947,372.06,4.4668100175764,2.07854199313353,6.67722029634538
"74","12005","Bay County","Florida",16.8339588088045,478.47,3.51828929897475,1.81159819859334,5.02691333385442,28.8316943316765,478.47,6.0258102559568,4.30982996011423,7.64340537364881,21.1522772736689,478.47,4.42081578232051,2.21716148506375,6.67658373052372
"75","12007","Bradford County","Florida",16.7659734061075,517.09,3.24237045893511,1.67772179212301,4.71046530810257,29.9114723268297,517.09,5.78457760289885,4.06050911164928,7.36011093855811,23.8218038204494,517.09,4.60689702381585,2.00935466545098,6.96124671123115
"76","12009","Brevard County","Florida",12.9813035501779,412.05,3.15041950010385,1.53416383970329,4.64411394152933,16.6550116863667,412.05,4.04198803212393,2.83025479537376,5.26262113818257,18.8644937821706,412.05,4.57820501933519,2.19159657271664,6.90671959894502
"77","12011","Broward County","Florida",10.126367524816,403.29,2.51093940460115,1.25548891202703,3.62833052064707,13.7195993849468,403.29,3.40191906195215,2.41706061573158,4.37320187813047,18.5635232116941,403.29,4.603020955564,2.14994893371971,6.96020838668339
"78","12013","Calhoun County","Florida",14.3031547508854,424.29,3.37107986303834,1.72070050429559,5.04245993050561,26.2111947596456,424.29,6.17766027001476,4.35595358953441,7.98924131701472,18.9597969245067,424.29,4.46859386846419,2.10814385112416,7.01786597863588
"79","12015","Charlotte County","Florida",12.835580436199,437.19,2.9359272710261,1.5315398767834,4.1910785589677,18.3445458528099,437.19,4.19601222644843,3.00265979603415,5.40710857013524,19.8022010126471,437.19,4.52942679673532,1.99555798994749,6.9776067312715
"80","12017","Citrus County","Florida",16.0161573193334,471.21,3.39894257747786,1.87100479530745,5.06165524634587,27.5856817528608,471.21,5.85422248102985,4.11250373575024,7.42008304964245,21.7034810396932,471.21,4.60590417005013,2.04818020159987,6.97633914480283
"81","12019","Clay County","Florida",13.4885512104966,403.82,3.34023852471314,1.80439640287503,4.8649650681656,23.1346794727243,403.82,5.72895831626079,4.13341986556278,7.40717714860349,18.8128853479091,403.82,4.65873046107403,2.05920874983547,7.0813462290673
"82","12021","Collier County","Florida",10.8166928551411,400.94,2.69783330551732,1.421252360405,3.99126277954039,16.1139337700067,400.94,4.01903870155301,2.77722431836202,5.19432887116714,17.9736021893978,400.94,4.48286581268962,2.12836120445325,6.71766772726265
"83","12023","Columbia County","Florida",23.8642565590901,661.24,3.6090158730703,1.73105799298574,5.31707848313898,43.9076788765754,661.24,6.64020308459492,4.78196962733067,8.53057888253378,31.6668915463008,661.24,4.78901632482922,2.35970002286599,7.37332532471111
"84","12027","DeSoto County","Florida",18.3063196637394,590.91,3.09798779234392,1.72968689554622,4.51206912913811,30.3887087333732,590.91,5.14269664303756,3.62331147404159,6.70397628783559,26.9828429485594,590.91,4.56632024310968,2.09407121552832,6.93963183332635
"85","12029","Dixie County","Florida",21.6276589269879,645.06,3.35281352540661,1.8168006723739,4.94197675959633,33.3128487590731,645.06,5.16430235312577,3.60122842265377,6.74984155114101,29.4358717572565,645.06,4.56327655679417,2.14180947703412,7.04720904985689
"86","12031","Duval County","Florida",15.0564935490996,433.89,3.47011766786503,1.68225197969814,4.92757517277903,23.2670242283478,433.89,5.36242463028596,3.71578244065748,6.87119876005929,19.9087370439001,433.89,4.58842956599602,2.13158841390968,6.96147509965525
"87","12033","Escambia County","Florida",16.4287542357104,451.56,3.6382217724578,1.78227757060753,5.47808327667683,26.821282220186,451.56,5.93969399862388,4.18239147821264,7.7199624477678,20.3806116693943,451.56,4.51337843683992,2.2184431172177,6.77294474066465
"88","12035","Flagler County","Florida",13.5665690668941,410.09,3.30819309587995,1.82264591378068,4.85854017741496,21.5246484318762,410.09,5.2487620843903,3.64299065071324,6.85799581391652,19.0207602686086,410.09,4.63819168197435,2.22620347819214,6.92703505092246
"89","12037","Franklin County","Florida",13.5443217188916,388.41,3.48711972371763,1.71627383259135,5.10998503868787,20.6446642781521,388.41,5.31517321339617,3.77950966732061,6.72433400106848,16.9101628159199,388.41,4.35368883806285,2.09070673555047,6.7071435521567
"90","12039","Gadsden County","Florida",16.4084547711335,440.81,3.72234177335666,1.71322339025964,5.63476435212195,31.4964725592239,440.81,7.14513567278961,5.14590819352202,9.17573797888803,20.8517366984863,440.81,4.73032297327336,2.26665078676451,7.43776581897007
"91","12041","Gilchrist County","Florida",27.6990297108424,833.87,3.321744361932,1.65252097696262,4.94516346158447,47.9510696500587,833.87,5.75042508425279,4.09996863718586,7.41523543702823,38.9446742863191,833.87,4.67035320689305,2.05405345497378,7.12771345878105
"92","12043","Glades County","Florida",12.5897981386743,453.33,2.77718177457356,1.42387586189194,4.04641417361592,19.0531036726586,453.33,4.20292141986161,3.05447640743441,5.43782516741216,20.7061327870276,453.33,4.56756287627723,2.20587834059555,6.9882025537359
"93","12045","Gulf County","Florida",15.3390197908212,473.97,3.23628495280739,1.66336651839659,4.7422358495408,23.1575465948324,473.97,4.88586758546583,3.41205975885054,6.26285981250172,20.4953751978721,473.97,4.32419250118617,2.00851014828193,6.63272188932672
"94","12047","Hamilton County","Florida",21.4584683498839,648.59,3.30847967897808,1.68726138601385,4.95148162750723,38.5967203154092,648.59,5.95086577273921,4.19225907118312,7.69155319750423,30.240077841572,648.59,4.66243356227694,2.24866079731722,6.90701705128303
"95","12049","Hardee County","Florida",16.432000576626,529.09,3.10570991260958,1.81754134516609,4.50989434855849,28.1027385230848,529.09,5.31152328017631,3.79198228088789,6.88894953646405,24.4431472789858,529.09,4.61984677067905,2.20289018038674,6.97150674212071
"96","12051","Hendry County","Florida",12.3837426998961,443.24,2.79391361336886,1.48598373400301,4.11626005270348,19.6080070921342,443.24,4.42379006681126,3.10103074281473,5.68434044297837,20.0734286134581,443.24,4.5287944710446,2.16770407628657,6.82306231980672
"97","12053","Hernando County","Florida",12.3558414839192,392.15,3.15079471730695,1.59105474765532,4.63506943547153,19.7347637788832,392.15,5.03245283153976,3.48217891129836,6.5363614573493,17.7795413804934,392.15,4.53386239461771,2.18398159427982,6.89628647533078
"98","12055","Highlands County","Florida",14.6923047896078,481.44,3.05174160634924,1.59422459544077,4.43634549307826,25.1497421579357,481.44,5.22385804211027,3.69176716720306,6.84249905300407,22.4616647605267,481.44,4.66551694095354,2.09950481338601,6.94179122766351
"99","12057","Hillsborough County","Florida",11.9301091806343,392.65,3.0383571069997,1.6393539709082,4.39225497833388,21.0010885616396,392.65,5.34855177935555,3.67107705282535,6.76717864382694,17.8057458526823,392.65,4.53476272830313,2.24061001966608,7.10764691894068
"100","12059","Holmes County","Florida",20.3397162397943,552.38,3.68219635754268,1.59362749967019,5.51221722112678,39.0702512591213,552.38,7.07307492290114,5.11600265582073,9.13106177156026,25.3242750641888,552.38,4.58457494192201,2.07490928658967,6.94352794705957
"101","12061","Indian River County","Florida",14.1836863787216,463.88,3.05761972465328,1.70399114539598,4.37993872037495,19.0816653488762,463.88,4.11349171097616,2.90266796949222,5.31293650069684,21.0645770450144,463.88,4.54095392019799,2.22152022245308,6.85950761837897
"102","12063","Jackson County","Florida",35.2551824074038,1066.79,3.30479123420765,1.57900278754396,5.11151476441485,66.0724067847247,1066.79,6.19357200430494,4.37353242714605,8.0260720633038,49.7635135000395,1066.79,4.66479002428215,2.31826573963362,7.14216687719758
"103","12065","Jefferson County","Florida",29.5042100705621,844.72,3.49277986440029,1.7162698856143,5.33041632159822,51.0283032738653,844.72,6.04085416159974,4.17410630951828,7.78196014241038,39.9184198415621,844.72,4.72563924632566,2.15756009777711,7.2003764095544
"104","12067","Lafayette County","Florida",13.2869938003914,425.39,3.12348522541465,1.55090565548464,4.58459406230894,21.7223306250925,425.39,5.1064506982046,3.56437132679466,6.62506534255118,19.228950572372,425.39,4.52031090819529,2.13724151378872,6.88618771017525
"105","12069","Lake County","Florida",12.5741468637655,394.61,3.18647445928018,1.52839866271357,4.65944145044678,23.5859218666434,394.61,5.97702082224053,4.31689118598038,7.65518553945827,17.9640635336057,394.61,4.55235891984636,2.03763311699469,6.85556096255528
"106","12071","Lee County","Florida",11.5234721143418,403.87,2.85326271184831,1.40186069043255,4.17443190272631,15.5812916296353,403.87,3.85799678848027,2.79459841428482,4.95624239012766,17.8211355840776,403.87,4.4125920677638,1.98960947015364,6.70985135479565
"107","12073","Leon County","Florida",15.3667600393482,427.18,3.59725643507379,1.90974687835568,5.28316563918754,28.2433893748712,427.18,6.61158981573838,4.78229159486359,8.37271700940726,19.2034773110044,427.18,4.49540645887083,2.17687982574972,6.90557425172087
"108","12075","Levy County","Florida",10.4684438575695,323.15,3.23949987856088,1.76598714925113,4.72034592211753,17.6305049224695,323.15,5.45582699132587,3.84875246833436,7.16054914764517,13.75356710525,323.15,4.25609379707567,2.03588301148117,6.34124759081092
"109","12077","Liberty County","Florida",9.02277165028927,243.6,3.70392924888722,1.80210708766361,5.58382187590621,16.6019349297899,243.6,6.81524422405169,4.8768609939321,8.84450120445646,10.949353972378,243.6,4.49480869145236,2.1353338807542,6.90086462748709
